quote_id,opportunity_id,list_price,quoted_price,discount_percent,quote_status,quote_date
4759,4759,25000,21500.0,14,Accepted,2025-01-22
4760,4760,25000,15250.0,39,Draft,2025-02-22
4761,4761,30000,25500.0,15,Approved,2025-03-09
4762,4762,30000,19200.0,36,Approved,2025-09-07
4763,4763,25000,12500.0,50,Draft,2025-02-25
4764,4764,18000,11160.0,38,Rejected,2025-04-13
4765,4765,12000,7320.0,39,Accepted,2025-04-02
4766,4766,22000,21780.0,1,Approved,2025-06-02
4767,4767,12000,5520.0,54,Rejected,2025-10-20
4768,4768,22000,13860.0,37,Draft,2025-09-26
4769,4769,30000,25800.0,14,Approved,2025-02-07
4770,4770,30000,22200.0,26,Accepted,2025-05-04
4771,4771,25000,14500.0,42,Accepted,2025-04-08
4772,4772,25000,17750.0,29,Accepted,2025-04-09
4773,4773,25000,14500.0,42,Draft,2025-08-03
4774,4774,30000,15600.0,48,Draft,2025-03-03
4775,4775,12000,6480.0,46,Approved,2025-04-13
4776,4776,22000,12540.0,43,Draft,2025-08-15
4777,4777,30000,21600.0,28,Accepted,2025-08-07
4778,4778,18000,15660.0,13,Approved,2025-02-01
4779,4779,30000,25800.0,14,Approved,2025-04-07
4780,4780,30000,28500.0,5,Accepted,2025-08-21
4781,4781,12000,8640.0,28,Approved,2025-03-16
4782,4782,12000,5520.0,54,Accepted,2025-11-11
4783,4783,12000,9960.0,17,Accepted,2025-06-25
4784,4784,22000,10340.0,53,Rejected,2025-03-12
4785,4785,18000,9720.0,46,Draft,2025-08-25
4786,4786,12000,10680.0,11,Accepted,2025-06-26
4787,4787,12000,6840.0,43,Rejected,2025-03-26
4788,4788,12000,11160.0,7,Rejected,2025-07-26
4789,4789,30000,16500.0,45,Draft,2025-10-20
4790,4790,18000,8280.0,54,Draft,2025-06-22
4791,4791,18000,16020.0,11,Rejected,2025-03-14
4792,4792,12000,8280.0,31,Rejected,2025-01-16
4793,4793,12000,7320.0,39,Rejected,2025-03-21
4794,4794,25000,23000.0,8,Draft,2025-01-24
4795,4795,22000,10120.0,54,Draft,2025-03-11
4796,4796,30000,16200.0,46,Accepted,2025-05-26
4797,4797,30000,15000.0,50,Rejected,2025-03-25
4798,4798,22000,17380.0,21,Draft,2025-01-12
4799,4799,12000,7320.0,39,Accepted,2025-09-29
4800,4800,18000,9000.0,50,Draft,2025-11-15
4801,4801,30000,19500.0,35,Draft,2025-10-27
4802,4802,30000,24000.0,20,Rejected,2025-02-03
4803,4803,25000,19750.0,21,Accepted,2025-02-28
4804,4804,25000,12250.0,51,Accepted,2025-05-19
4805,4805,12000,12000.0,0,Rejected,2025-07-04
4806,4806,30000,24300.0,19,Accepted,2025-02-25
4807,4807,18000,8820.0,51,Draft,2025-06-07
4808,4808,30000,24000.0,20,Approved,2025-06-17
4809,4809,12000,5880.0,51,Draft,2025-09-21
4810,4810,30000,14100.0,53,Accepted,2025-01-20
4811,4811,18000,9180.0,49,Approved,2025-06-16
4812,4812,22000,19360.0,12,Rejected,2025-05-06
4813,4813,12000,9600.0,20,Rejected,2025-07-11
4814,4814,30000,24600.0,18,Rejected,2025-05-26
4815,4815,12000,9360.0,22,Rejected,2025-10-11
4816,4816,30000,15900.0,47,Rejected,2025-10-16
4817,4817,25000,21250.0,15,Approved,2025-03-08
4818,4818,30000,14400.0,52,Draft,2025-02-18
4819,4819,25000,12000.0,52,Rejected,2025-02-14
4820,4820,25000,12500.0,50,Rejected,2025-09-23
4821,4821,22000,13420.0,39,Approved,2025-09-17
4822,4822,18000,17460.0,3,Rejected,2025-03-23
4823,4823,18000,17280.0,4,Draft,2025-08-27
4824,4824,22000,19580.0,11,Accepted,2025-06-19
4825,4825,22000,15180.0,31,Accepted,2025-04-30
4826,4826,25000,16750.0,33,Approved,2025-08-31
4827,4827,12000,10920.0,9,Accepted,2025-06-20
4828,4828,12000,11880.0,1,Accepted,2025-05-30
4829,4829,30000,13800.0,54,Rejected,2025-08-31
4830,4830,22000,9900.0,55,Draft,2025-07-28
4831,4831,18000,10980.0,39,Rejected,2025-01-31
4832,4832,30000,16800.0,44,Accepted,2025-04-20
4833,4833,22000,12980.0,41,Draft,2025-10-15
4834,4834,22000,22000.0,0,Draft,2025-06-08
4835,4835,18000,15660.0,13,Rejected,2025-01-07
4836,4836,25000,20500.0,18,Approved,2025-06-30
4837,4837,22000,19360.0,12,Rejected,2025-07-16
4838,4838,18000,8280.0,54,Rejected,2025-10-01
4839,4839,22000,13200.0,40,Accepted,2025-08-05
4840,4840,25000,19500.0,22,Draft,2025-01-28
4841,4841,18000,9540.0,47,Approved,2025-01-07
4842,4842,22000,11000.0,50,Approved,2025-02-09
4843,4843,30000,19800.0,34,Approved,2025-07-08
4844,4844,18000,12600.0,30,Draft,2025-09-13
4845,4845,18000,9000.0,50,Rejected,2025-05-26
4846,4846,22000,22000.0,0,Approved,2025-10-27
4847,4847,22000,11660.0,47,Accepted,2025-09-18
4848,4848,22000,11660.0,47,Rejected,2025-09-02
4849,4849,30000,15600.0,48,Accepted,2025-04-05
4850,4850,25000,15750.0,37,Rejected,2025-09-14
4851,4851,12000,5640.0,53,Rejected,2025-08-10
4852,4852,12000,8880.0,26,Accepted,2025-08-06
4853,4853,30000,15000.0,50,Rejected,2025-04-03
4854,4854,25000,23500.0,6,Draft,2025-04-19
4855,4855,22000,21120.0,4,Draft,2025-09-09
4856,4856,22000,11220.0,49,Draft,2025-07-09
4857,4857,18000,9180.0,49,Accepted,2025-04-12
4858,4858,30000,22800.0,24,Rejected,2025-02-17
4859,4859,18000,8640.0,52,Rejected,2025-03-03
4860,4860,18000,8640.0,52,Rejected,2025-03-17
4861,4861,22000,20680.0,6,Approved,2025-08-21
4862,4862,22000,18040.0,18,Approved,2025-04-23
4863,4863,18000,16200.0,10,Approved,2025-07-25
4864,4864,18000,10080.0,44,Accepted,2025-04-15
4865,4865,25000,14500.0,42,Rejected,2025-06-27
4866,4866,30000,22500.0,25,Approved,2025-09-06
4867,4867,12000,9120.0,24,Approved,2025-10-10
4868,4868,25000,18000.0,28,Approved,2025-04-24
4869,4869,22000,10340.0,53,Rejected,2025-09-20
4870,4870,25000,16750.0,33,Rejected,2025-06-08
4871,4871,30000,27900.0,7,Rejected,2025-04-22
4872,4872,22000,21120.0,4,Draft,2025-01-16
4873,4873,12000,7440.0,38,Accepted,2025-03-20
4874,4874,25000,20000.0,20,Approved,2025-06-25
4875,4875,22000,21560.0,2,Draft,2025-04-30
4876,4876,12000,10560.0,12,Approved,2025-03-27
4877,4877,30000,19500.0,35,Accepted,2025-07-09
4878,4878,22000,21340.0,3,Draft,2025-08-03
4879,4879,25000,12000.0,52,Draft,2025-01-07
4880,4880,18000,9360.0,48,Approved,2025-04-17
4881,4881,25000,15250.0,39,Rejected,2025-04-13
4882,4882,12000,9960.0,17,Rejected,2025-03-13
4883,4883,22000,10780.0,51,Draft,2025-02-06
4884,4884,18000,10080.0,44,Accepted,2025-10-23
4885,4885,18000,11880.0,34,Accepted,2025-08-02
4886,4886,12000,5520.0,54,Draft,2025-07-12
4887,4887,12000,9360.0,22,Draft,2025-06-23
4888,4888,25000,13750.0,45,Rejected,2025-03-16
4889,4889,30000,20700.0,31,Rejected,2025-07-04
4890,4890,12000,8040.0,33,Rejected,2025-08-26
4891,4891,30000,25500.0,15,Approved,2025-01-25
4892,4892,12000,5520.0,54,Rejected,2025-06-16
4893,4893,22000,13420.0,39,Accepted,2025-01-20
4894,4894,22000,21340.0,3,Rejected,2025-10-22
4895,4895,30000,20400.0,32,Approved,2025-10-29
4896,4896,22000,19800.0,10,Approved,2025-07-19
4897,4897,18000,8820.0,51,Rejected,2025-05-29
4898,4898,25000,14750.0,41,Accepted,2025-10-04
4899,4899,30000,29100.0,3,Approved,2025-10-14
4900,4900,12000,9720.0,19,Approved,2025-04-06
4901,4901,30000,18300.0,39,Draft,2025-06-10
4902,4902,12000,6720.0,44,Approved,2025-02-25
4903,4903,12000,8760.0,27,Accepted,2025-03-08
4904,4904,12000,10800.0,10,Rejected,2025-07-31
4905,4905,12000,11880.0,1,Draft,2025-06-24
4906,4906,25000,21250.0,15,Draft,2025-03-13
4907,4907,18000,15120.0,16,Rejected,2025-05-23
4908,4908,18000,10080.0,44,Draft,2025-06-06
4909,4909,30000,24300.0,19,Rejected,2025-04-13
4910,4910,25000,12750.0,49,Approved,2025-03-09
4911,4911,18000,15480.0,14,Accepted,2025-07-31
4912,4912,22000,12760.0,42,Rejected,2025-08-16
4913,4913,12000,8880.0,26,Rejected,2025-04-01
4914,4914,12000,7920.0,34,Approved,2025-07-10
4915,4915,22000,14300.0,35,Approved,2025-04-10
4916,4916,12000,6120.0,49,Draft,2025-04-09
4917,4917,22000,18040.0,18,Approved,2025-04-21
4918,4918,30000,24600.0,18,Accepted,2025-07-09
4919,4919,18000,14400.0,20,Approved,2025-10-16
4920,4920,18000,15480.0,14,Rejected,2025-09-25
4921,4921,18000,10440.0,42,Approved,2025-11-14
4922,4922,22000,19800.0,10,Accepted,2025-07-29
4923,4923,30000,22800.0,24,Approved,2025-04-01
4924,4924,18000,17280.0,4,Draft,2025-03-24
4925,4925,18000,14220.0,21,Draft,2025-04-06
4926,4926,25000,14750.0,41,Approved,2025-09-12
4927,4927,12000,6480.0,46,Approved,2025-02-05
4928,4928,22000,14300.0,35,Approved,2025-07-14
4929,4929,18000,8280.0,54,Approved,2025-06-09
4930,4930,12000,8040.0,33,Rejected,2025-08-17
4931,4931,12000,10200.0,15,Accepted,2025-09-25
4932,4932,30000,20100.0,33,Approved,2025-03-16
4933,4933,18000,9000.0,50,Rejected,2025-09-17
4934,4934,30000,26400.0,12,Rejected,2025-08-06
4935,4935,18000,9900.0,45,Accepted,2025-08-22
4936,4936,30000,18300.0,39,Rejected,2025-07-27
4937,4937,22000,18700.0,15,Accepted,2025-03-04
4938,4938,12000,11640.0,3,Accepted,2025-01-29
4939,4939,22000,20680.0,6,Draft,2025-03-13
4940,4940,25000,18250.0,27,Rejected,2025-02-25
4941,4941,12000,12000.0,0,Accepted,2025-09-15
4942,4942,22000,16940.0,23,Rejected,2025-02-28
4943,4943,18000,14220.0,21,Accepted,2025-09-24
4944,4944,25000,16500.0,34,Rejected,2025-06-22
4945,4945,12000,6120.0,49,Rejected,2025-08-05
4946,4946,18000,15660.0,13,Rejected,2025-07-25
4947,4947,12000,8400.0,30,Rejected,2025-09-30
4948,4948,12000,8040.0,33,Draft,2025-09-17
4949,4949,18000,16020.0,11,Approved,2025-05-26
4950,4950,25000,12250.0,51,Accepted,2025-04-21
4951,4951,12000,9480.0,21,Accepted,2025-08-26
4952,4952,30000,24300.0,19,Accepted,2025-09-21
4953,4953,18000,9360.0,48,Accepted,2025-08-07
4954,4954,18000,15120.0,16,Approved,2025-05-19
4955,4955,30000,14100.0,53,Accepted,2025-06-11
4956,4956,18000,13860.0,23,Approved,2025-09-10
4957,4957,30000,26400.0,12,Approved,2025-01-30
4958,4958,18000,9720.0,46,Draft,2025-09-13
4959,4959,18000,8820.0,51,Rejected,2025-11-06
4960,4960,25000,18750.0,25,Rejected,2025-03-23
4961,4961,18000,9000.0,50,Draft,2025-09-17
4962,4962,30000,18000.0,40,Rejected,2025-07-31
4963,4963,18000,14940.0,17,Accepted,2025-03-20
4964,4964,25000,17750.0,29,Rejected,2025-06-01
4965,4965,22000,21340.0,3,Draft,2025-03-08
4966,4966,22000,16280.0,26,Draft,2025-08-26
4967,4967,12000,11280.0,6,Rejected,2025-07-08
4968,4968,30000,24600.0,18,Accepted,2025-08-06
4969,4969,30000,15000.0,50,Accepted,2025-10-06
4970,4970,18000,12780.0,29,Accepted,2025-05-18
4971,4971,12000,8040.0,33,Rejected,2025-10-09
4972,4972,22000,20020.0,9,Approved,2025-03-20
4973,4973,18000,10980.0,39,Accepted,2025-07-18
4974,4974,25000,15000.0,40,Approved,2025-10-04
4975,4975,12000,7200.0,40,Draft,2025-04-22
4976,4976,12000,11160.0,7,Draft,2025-08-31
4977,4977,25000,18750.0,25,Approved,2025-06-27
4978,4978,22000,14520.0,34,Rejected,2025-01-18
4979,4979,22000,16720.0,24,Rejected,2025-08-21
4980,4980,30000,18600.0,38,Rejected,2025-01-25
4981,4981,30000,28800.0,4,Draft,2025-04-08
4982,4982,22000,10560.0,52,Draft,2025-01-25
4983,4983,25000,16500.0,34,Accepted,2025-08-12
4984,4984,12000,10560.0,12,Rejected,2025-03-11
4985,4985,18000,16020.0,11,Approved,2025-05-17
4986,4986,30000,21300.0,29,Accepted,2025-07-25
4987,4987,30000,22500.0,25,Draft,2025-07-15
4988,4988,30000,15000.0,50,Rejected,2025-07-23
4989,4989,30000,19500.0,35,Rejected,2025-09-15
4990,4990,22000,14080.0,36,Draft,2025-06-18
4991,4991,22000,19140.0,13,Accepted,2025-06-06
4992,4992,18000,13140.0,27,Accepted,2025-01-22
4993,4993,22000,16280.0,26,Draft,2025-08-14
4994,4994,12000,10560.0,12,Approved,2025-04-10
4995,4995,25000,23500.0,6,Accepted,2025-02-16
4996,4996,25000,18750.0,25,Draft,2025-03-20
4997,4997,18000,15660.0,13,Accepted,2025-08-03
4998,4998,18000,12240.0,32,Accepted,2025-05-22
4999,4999,30000,15000.0,50,Accepted,2025-09-16
5000,5000,25000,15000.0,40,Accepted,2025-04-15
5001,5001,22000,11440.0,48,Approved,2025-11-01
5002,5002,30000,19200.0,36,Accepted,2025-10-24
5003,5003,18000,14220.0,21,Rejected,2025-02-01
5004,5004,18000,9900.0,45,Approved,2025-01-26
5005,5005,12000,6480.0,46,Approved,2025-05-01
5006,5006,25000,18250.0,27,Rejected,2025-06-10
5007,5007,30000,20700.0,31,Rejected,2025-08-07
5008,5008,30000,25500.0,15,Draft,2025-03-07
5009,5009,25000,20000.0,20,Approved,2025-06-21
5010,5010,25000,16750.0,33,Rejected,2025-07-05
5011,5011,22000,16940.0,23,Draft,2025-09-23
5012,5012,30000,17100.0,43,Accepted,2025-05-02
5013,5013,25000,23000.0,8,Rejected,2025-07-05
5014,5014,18000,15480.0,14,Draft,2025-05-07
5015,5015,22000,15400.0,30,Rejected,2025-07-17
5016,5016,12000,8400.0,30,Rejected,2025-04-19
5017,5017,22000,19140.0,13,Rejected,2025-07-25
5018,5018,12000,10920.0,9,Draft,2025-06-08
5019,5019,25000,22250.0,11,Draft,2025-07-03
5020,5020,25000,11250.0,55,Draft,2025-09-10
5021,5021,30000,21600.0,28,Approved,2025-08-27
5022,5022,30000,18900.0,37,Draft,2025-05-24
5023,5023,18000,13500.0,25,Accepted,2025-10-28
5024,5024,12000,9480.0,21,Accepted,2025-07-15
5025,5025,30000,20400.0,32,Accepted,2025-11-08
5026,5026,25000,15000.0,40,Approved,2025-10-29
5027,5027,12000,9000.0,25,Approved,2025-01-08
5028,5028,18000,12060.0,33,Approved,2025-04-08
5029,5029,22000,20460.0,7,Approved,2025-03-30
5030,5030,25000,17000.0,32,Approved,2025-09-11
5031,5031,30000,17100.0,43,Accepted,2025-03-06
5032,5032,12000,10920.0,9,Draft,2025-05-19
5033,5033,30000,25200.0,16,Accepted,2025-03-05
5034,5034,25000,20500.0,18,Draft,2025-08-10
5035,5035,18000,12600.0,30,Approved,2025-02-16
5036,5036,25000,21750.0,13,Accepted,2025-02-14
5037,5037,25000,14000.0,44,Approved,2025-03-12
5038,5038,30000,16200.0,46,Approved,2025-03-13
5039,5039,18000,8280.0,54,Draft,2025-09-28
5040,5040,12000,8640.0,28,Rejected,2025-11-04
5041,5041,25000,19750.0,21,Accepted,2025-03-09
5042,5042,22000,12540.0,43,Approved,2025-08-21
5043,5043,22000,18920.0,14,Approved,2025-03-02
5044,5044,18000,14580.0,19,Rejected,2025-09-24
5045,5045,12000,9000.0,25,Accepted,2025-01-18
5046,5046,18000,9720.0,46,Accepted,2025-10-02
5047,5047,22000,12540.0,43,Accepted,2025-08-20
5048,5048,12000,9240.0,23,Draft,2025-02-10
5049,5049,22000,11000.0,50,Draft,2025-07-29
5050,5050,18000,9900.0,45,Approved,2025-07-10
5051,5051,12000,5400.0,55,Accepted,2025-05-19
5052,5052,12000,10080.0,16,Rejected,2025-02-08
5053,5053,22000,15620.0,29,Draft,2025-06-27
5054,5054,30000,22800.0,24,Draft,2025-05-25
5055,5055,12000,11640.0,3,Approved,2025-02-02
5056,5056,18000,12780.0,29,Draft,2025-03-16
5057,5057,30000,29400.0,2,Draft,2025-04-27
5058,5058,18000,17460.0,3,Rejected,2025-09-04
5059,5059,30000,24300.0,19,Accepted,2025-10-31
5060,5060,18000,13320.0,26,Draft,2025-08-05
5061,5061,22000,14300.0,35,Approved,2025-08-29
5062,5062,18000,10800.0,40,Draft,2025-06-04
5063,5063,30000,17100.0,43,Draft,2025-03-08
5064,5064,25000,23000.0,8,Accepted,2025-04-08
5065,5065,18000,16200.0,10,Accepted,2025-06-17
5066,5066,30000,18300.0,39,Approved,2025-07-22
5067,5067,12000,9360.0,22,Draft,2025-03-25
5068,5068,18000,11520.0,36,Approved,2025-07-10
5069,5069,22000,11220.0,49,Draft,2025-05-15
5070,5070,25000,16750.0,33,Rejected,2025-10-30
5071,5071,12000,10200.0,15,Draft,2025-07-09
5072,5072,18000,9540.0,47,Approved,2025-05-26
5073,5073,12000,9720.0,19,Accepted,2025-09-17
5074,5074,30000,26400.0,12,Approved,2025-06-21
5075,5075,30000,25800.0,14,Approved,2025-02-05
5076,5076,18000,15300.0,15,Accepted,2025-04-11
5077,5077,18000,12600.0,30,Accepted,2025-10-05
5078,5078,12000,10920.0,9,Accepted,2025-05-31
5079,5079,30000,15600.0,48,Accepted,2025-05-01
5080,5080,25000,12250.0,51,Rejected,2025-08-06
5081,5081,12000,7080.0,41,Rejected,2025-10-27
5082,5082,25000,24000.0,4,Approved,2025-07-28
5083,5083,18000,14940.0,17,Accepted,2025-10-20
5084,5084,12000,8520.0,29,Accepted,2025-04-29
5085,5085,25000,18000.0,28,Draft,2025-03-05
5086,5086,25000,21500.0,14,Rejected,2025-04-01
5087,5087,12000,9480.0,21,Rejected,2025-03-28
5088,5088,22000,19800.0,10,Approved,2025-01-30
5089,5089,25000,22500.0,10,Approved,2025-11-11
5090,5090,25000,12000.0,52,Accepted,2025-05-08
5091,5091,18000,8100.0,55,Approved,2025-04-10
5092,5092,22000,12760.0,42,Draft,2025-10-21
5093,5093,12000,7440.0,38,Rejected,2025-03-20
5094,5094,22000,14300.0,35,Accepted,2025-07-02
5095,5095,30000,26700.0,11,Accepted,2025-07-14
5096,5096,22000,14300.0,35,Draft,2025-11-04
5097,5097,22000,10560.0,52,Approved,2025-08-21
5098,5098,25000,12250.0,51,Approved,2025-04-03
5099,5099,22000,18260.0,17,Accepted,2025-05-17
5100,5100,18000,13500.0,25,Approved,2025-02-24
5101,5101,12000,11640.0,3,Draft,2025-06-15
5102,5102,30000,22500.0,25,Rejected,2025-07-21
5103,5103,30000,23100.0,23,Rejected,2025-04-02
5104,5104,22000,21340.0,3,Accepted,2025-03-30
5105,5105,30000,27600.0,8,Approved,2025-05-02
5106,5106,18000,13680.0,24,Rejected,2025-03-12
5107,5107,25000,16000.0,36,Draft,2025-06-28
5108,5108,12000,7680.0,36,Draft,2025-02-16
5109,5109,25000,18000.0,28,Draft,2025-03-02
5110,5110,22000,15840.0,28,Draft,2025-03-15
5111,5111,22000,22000.0,0,Accepted,2025-07-14
5112,5112,30000,16200.0,46,Draft,2025-08-04
5113,5113,25000,23250.0,7,Draft,2025-10-28
5114,5114,18000,11340.0,37,Accepted,2025-08-08
5115,5115,30000,13800.0,54,Accepted,2025-10-05
5116,5116,18000,15660.0,13,Accepted,2025-06-18
5117,5117,12000,5520.0,54,Rejected,2025-02-15
5118,5118,30000,24000.0,20,Accepted,2025-07-28
5119,5119,18000,9360.0,48,Approved,2025-08-26
5120,5120,25000,21000.0,16,Draft,2025-07-07
5121,5121,12000,8400.0,30,Rejected,2025-01-24
5122,5122,25000,22750.0,9,Rejected,2025-03-09
5123,5123,22000,20460.0,7,Rejected,2025-02-02
5124,5124,25000,12500.0,50,Approved,2025-04-01
5125,5125,18000,14220.0,21,Draft,2025-07-22
5126,5126,12000,5520.0,54,Rejected,2025-09-11
5127,5127,12000,6240.0,48,Accepted,2025-10-27
5128,5128,18000,12420.0,31,Approved,2025-06-20
5129,5129,30000,24300.0,19,Draft,2025-07-17
5130,5130,30000,21000.0,30,Accepted,2025-09-01
5131,5131,12000,10320.0,14,Draft,2025-09-17
5132,5132,25000,17500.0,30,Approved,2025-08-21
5133,5133,12000,11400.0,5,Draft,2025-02-11
5134,5134,18000,12420.0,31,Rejected,2025-02-26
5135,5135,18000,9360.0,48,Accepted,2025-09-27
5136,5136,18000,12420.0,31,Draft,2025-04-02
5137,5137,18000,14040.0,22,Draft,2025-02-18
5138,5138,22000,21560.0,2,Draft,2025-10-23
5139,5139,18000,11520.0,36,Draft,2025-03-13
5140,5140,22000,16940.0,23,Accepted,2025-11-06
5141,5141,12000,8640.0,28,Accepted,2025-08-22
5142,5142,25000,20750.0,17,Rejected,2025-05-23
5143,5143,30000,19500.0,35,Draft,2025-10-07
5144,5144,12000,9240.0,23,Rejected,2025-03-26
5145,5145,12000,6120.0,49,Accepted,2025-05-24
5146,5146,12000,10800.0,10,Draft,2025-08-08
5147,5147,25000,23500.0,6,Draft,2025-03-31
5148,5148,18000,13140.0,27,Approved,2025-10-27
5149,5149,22000,12540.0,43,Accepted,2025-10-27
5150,5150,22000,22000.0,0,Accepted,2025-09-24
5151,5151,12000,5880.0,51,Approved,2025-09-29
5152,5152,30000,20400.0,32,Rejected,2025-05-20
5153,5153,25000,18750.0,25,Rejected,2025-03-29
5154,5154,22000,17380.0,21,Rejected,2025-09-22
5155,5155,25000,23250.0,7,Rejected,2025-01-22
5156,5156,25000,19000.0,24,Rejected,2025-10-01
5157,5157,12000,9840.0,18,Draft,2025-05-19
5158,5158,22000,15180.0,31,Approved,2025-11-01
5159,5159,12000,6960.0,42,Accepted,2025-01-17
5160,5160,25000,24500.0,2,Accepted,2025-02-24
5161,5161,12000,8640.0,28,Rejected,2025-05-11
5162,5162,18000,16380.0,9,Approved,2025-06-29
5163,5163,18000,17820.0,1,Draft,2025-05-15
5164,5164,25000,19500.0,22,Approved,2025-02-08
5165,5165,18000,8460.0,53,Rejected,2025-08-14
5166,5166,22000,10120.0,54,Draft,2025-01-10
5167,5167,12000,6360.0,47,Rejected,2025-05-28
5168,5168,22000,19140.0,13,Accepted,2025-07-02
5169,5169,30000,14100.0,53,Rejected,2025-02-01
5170,5170,18000,11700.0,35,Draft,2025-06-22
5171,5171,30000,24600.0,18,Accepted,2025-05-30
5172,5172,30000,23400.0,22,Approved,2025-06-02
5173,5173,12000,11040.0,8,Draft,2025-03-25
5174,5174,18000,10440.0,42,Approved,2025-01-14
5175,5175,12000,9720.0,19,Rejected,2025-08-24
5176,5176,30000,21300.0,29,Accepted,2025-06-13
5177,5177,30000,28500.0,5,Draft,2025-06-03
5178,5178,12000,9720.0,19,Accepted,2025-05-18
5179,5179,30000,14400.0,52,Accepted,2025-02-25
5180,5180,30000,16200.0,46,Draft,2025-04-29
5181,5181,22000,22000.0,0,Accepted,2025-03-24
5182,5182,25000,20000.0,20,Rejected,2025-01-21
5183,5183,25000,23500.0,6,Rejected,2025-03-31
5184,5184,22000,14740.0,33,Accepted,2025-02-12
5185,5185,22000,19580.0,11,Approved,2025-05-21
5186,5186,30000,15300.0,49,Draft,2025-07-23
5187,5187,30000,24000.0,20,Approved,2025-07-09
5188,5188,30000,29700.0,1,Draft,2025-02-23
5189,5189,18000,8460.0,53,Draft,2025-10-10
5190,5190,30000,18000.0,40,Accepted,2025-06-02
5191,5191,22000,15180.0,31,Draft,2025-01-11
5192,5192,25000,22750.0,9,Accepted,2025-07-02
5193,5193,25000,12000.0,52,Accepted,2025-08-18
5194,5194,18000,13860.0,23,Accepted,2025-06-16
5195,5195,25000,25000.0,0,Accepted,2025-02-24
5196,5196,22000,18260.0,17,Draft,2025-04-29
5197,5197,22000,19800.0,10,Draft,2025-10-03
5198,5198,12000,9000.0,25,Rejected,2025-02-18
5199,5199,30000,26100.0,13,Accepted,2025-02-19
5200,5200,12000,6600.0,45,Rejected,2025-04-06
5201,5201,30000,22800.0,24,Approved,2025-11-01
5202,5202,12000,5400.0,55,Rejected,2025-02-21
5203,5203,30000,27000.0,10,Accepted,2025-07-15
5204,5204,30000,16200.0,46,Draft,2025-01-25
5205,5205,22000,18920.0,14,Draft,2025-05-04
5206,5206,18000,15120.0,16,Draft,2025-01-31
5207,5207,22000,10340.0,53,Accepted,2025-05-09
5208,5208,25000,16750.0,33,Rejected,2025-10-26
5209,5209,12000,9720.0,19,Rejected,2025-04-08
5210,5210,12000,6000.0,50,Rejected,2025-09-05
5211,5211,12000,7200.0,40,Rejected,2025-01-31
5212,5212,12000,7080.0,41,Draft,2025-01-15
5213,5213,22000,10780.0,51,Approved,2025-07-12
5214,5214,25000,15500.0,38,Draft,2025-09-24
5215,5215,12000,5880.0,51,Approved,2025-07-18
5216,5216,18000,9180.0,49,Accepted,2025-04-04
5217,5217,18000,17640.0,2,Accepted,2025-03-18
5218,5218,22000,12540.0,43,Draft,2025-08-28
5219,5219,18000,16020.0,11,Rejected,2025-06-19
5220,5220,18000,16560.0,8,Approved,2025-06-02
5221,5221,22000,10780.0,51,Accepted,2025-08-04
5222,5222,25000,13250.0,47,Draft,2025-02-10
5223,5223,12000,7560.0,37,Draft,2025-07-10
5224,5224,18000,13500.0,25,Accepted,2025-07-06
5225,5225,18000,15300.0,15,Accepted,2025-10-06
5226,5226,30000,19200.0,36,Accepted,2025-07-24
5227,5227,25000,17250.0,31,Approved,2025-10-18
5228,5228,30000,23700.0,21,Accepted,2025-06-01
5229,5229,18000,15840.0,12,Approved,2025-02-09
5230,5230,30000,29400.0,2,Approved,2025-05-14
5231,5231,30000,19500.0,35,Draft,2025-10-02
5232,5232,25000,23250.0,7,Rejected,2025-02-27
5233,5233,30000,23100.0,23,Draft,2025-06-02
5234,5234,30000,24900.0,17,Accepted,2025-06-05
5235,5235,30000,16200.0,46,Approved,2025-04-15
5236,5236,12000,8040.0,33,Draft,2025-07-10
5237,5237,12000,6720.0,44,Draft,2025-02-12
5238,5238,25000,21250.0,15,Approved,2025-03-01
5239,5239,12000,6480.0,46,Approved,2025-05-23
5240,5240,22000,20900.0,5,Approved,2025-02-15
5241,5241,18000,12600.0,30,Accepted,2025-03-22
5242,5242,12000,10920.0,9,Approved,2025-01-27
5243,5243,12000,6240.0,48,Approved,2025-08-02
5244,5244,30000,23400.0,22,Accepted,2025-05-02
5245,5245,30000,15600.0,48,Rejected,2025-04-09
5246,5246,12000,6360.0,47,Draft,2025-08-18
5247,5247,12000,10320.0,14,Rejected,2025-04-28
5248,5248,22000,16720.0,24,Draft,2025-03-03
5249,5249,18000,18000.0,0,Accepted,2025-09-29
5250,5250,12000,6600.0,45,Draft,2025-04-04
5251,5251,25000,24000.0,4,Approved,2025-01-22
5252,5252,30000,25200.0,16,Approved,2025-04-27
5253,5253,12000,8760.0,27,Approved,2025-09-28
5254,5254,12000,9480.0,21,Accepted,2025-08-14
5255,5255,25000,13000.0,48,Approved,2025-07-30
5256,5256,30000,15900.0,47,Approved,2025-03-15
5257,5257,12000,6480.0,46,Approved,2025-06-30
5258,5258,30000,21900.0,27,Accepted,2025-06-03
5259,5259,30000,30000.0,0,Approved,2025-09-29
5260,5260,22000,17600.0,20,Draft,2025-06-01
5261,5261,25000,21500.0,14,Draft,2025-04-28
5262,5262,18000,9540.0,47,Accepted,2025-04-24
5263,5263,12000,8640.0,28,Approved,2025-03-10
5264,5264,30000,15000.0,50,Draft,2025-05-25
5265,5265,25000,11500.0,54,Accepted,2025-01-13
