customer_id,customer_name,region_id,industry,segment,company_size,current_seats,seat_utilization_percent
967,Customer_967,1,Technology,Enterprise,Strategic,2429,59
968,Customer_968,4,Education,Enterprise,Large,1016,61
969,Customer_969,1,Manufacturing,Enterprise,Large,2914,62
970,Customer_970,3,Healthcare,SMB,Large,2134,43
971,Customer_971,3,Healthcare,Mid-Market,Small,100,49
972,Customer_972,3,Healthcare,SMB,Strategic,1488,59
973,Customer_973,2,Education,Enterprise,Strategic,3937,39
974,Customer_974,4,Education,SMB,Small,4448,77
975,Customer_975,3,Retail,SMB,Small,4318,73
976,Customer_976,3,Technology,Enterprise,Large,1756,77
977,Customer_977,4,Manufacturing,SMB,Medium,305,78
978,Customer_978,2,Retail,Enterprise,Large,4727,84
979,Customer_979,3,Education,Enterprise,Strategic,2626,39
980,Customer_980,4,Healthcare,Enterprise,Large,1996,82
981,Customer_981,3,Technology,Enterprise,Small,1483,49
982,Customer_982,1,Education,SMB,Medium,3685,99
983,Customer_983,4,Manufacturing,SMB,Large,1608,78
984,Customer_984,1,Retail,SMB,Medium,2731,53
985,Customer_985,4,Education,SMB,Small,1730,39
986,Customer_986,1,Manufacturing,SMB,Small,83,74
987,Customer_987,1,Technology,SMB,Large,2780,94
988,Customer_988,2,Healthcare,Enterprise,Medium,234,74
989,Customer_989,3,Education,SMB,Small,2397,70
990,Customer_990,2,Healthcare,Enterprise,Small,2283,54
991,Customer_991,1,Finance,SMB,Large,4634,100
992,Customer_992,3,Finance,SMB,Large,4550,75
993,Customer_993,2,Technology,Mid-Market,Large,4752,66
994,Customer_994,1,Finance,Enterprise,Strategic,4478,91
995,Customer_995,4,Technology,Enterprise,Strategic,463,48
996,Customer_996,4,Retail,Mid-Market,Large,3260,57
997,Customer_997,1,Education,SMB,Medium,2772,60
998,Customer_998,1,Education,Mid-Market,Strategic,811,94
999,Customer_999,2,Finance,SMB,Large,3904,64
1000,Customer_1000,2,Manufacturing,SMB,Large,3027,85
1001,Customer_1001,4,Technology,Enterprise,Strategic,2710,93
1002,Customer_1002,4,Education,Enterprise,Large,974,79
1003,Customer_1003,1,Education,SMB,Small,2905,51
1004,Customer_1004,3,Retail,Mid-Market,Strategic,2719,44
1005,Customer_1005,2,Retail,Enterprise,Medium,4887,87
1006,Customer_1006,1,Healthcare,Enterprise,Strategic,4001,84
1007,Customer_1007,2,Finance,SMB,Small,3616,78
1008,Customer_1008,1,Retail,SMB,Strategic,4753,97
1009,Customer_1009,4,Finance,Mid-Market,Strategic,2715,47
1010,Customer_1010,4,Healthcare,Mid-Market,Small,620,48
1011,Customer_1011,2,Retail,SMB,Small,791,62
1012,Customer_1012,4,Retail,Mid-Market,Strategic,1251,54
1013,Customer_1013,2,Finance,SMB,Large,4784,92
1014,Customer_1014,4,Manufacturing,Mid-Market,Small,2505,73
1015,Customer_1015,4,Finance,Mid-Market,Small,4823,36
1016,Customer_1016,1,Manufacturing,SMB,Large,3074,41
1017,Customer_1017,1,Finance,Mid-Market,Strategic,948,71
1018,Customer_1018,4,Education,Mid-Market,Medium,2656,83
1019,Customer_1019,2,Finance,SMB,Strategic,1470,95
1020,Customer_1020,2,Healthcare,SMB,Medium,3001,88
1021,Customer_1021,1,Manufacturing,Enterprise,Medium,1150,36
1022,Customer_1022,2,Technology,Enterprise,Strategic,4037,90
1023,Customer_1023,2,Education,SMB,Strategic,3785,89
1024,Customer_1024,4,Healthcare,Enterprise,Medium,4572,92
1025,Customer_1025,4,Manufacturing,Enterprise,Large,3529,35
1026,Customer_1026,1,Technology,SMB,Strategic,3415,81
1027,Customer_1027,4,Manufacturing,Enterprise,Medium,3069,49
1028,Customer_1028,4,Retail,Enterprise,Small,4362,70
1029,Customer_1029,1,Manufacturing,SMB,Large,2058,95
1030,Customer_1030,1,Education,Mid-Market,Strategic,482,78
1031,Customer_1031,4,Healthcare,Mid-Market,Large,4751,77
1032,Customer_1032,3,Manufacturing,SMB,Large,1422,39
1033,Customer_1033,2,Retail,Enterprise,Large,553,95
1034,Customer_1034,4,Technology,Enterprise,Small,273,71
1035,Customer_1035,2,Retail,Mid-Market,Large,2326,67
1036,Customer_1036,1,Retail,Enterprise,Medium,2154,36
1037,Customer_1037,2,Healthcare,SMB,Medium,3708,82
1038,Customer_1038,1,Healthcare,Enterprise,Medium,4022,58
1039,Customer_1039,4,Education,Mid-Market,Medium,4928,54
1040,Customer_1040,2,Retail,SMB,Large,3655,56
1041,Customer_1041,1,Technology,Enterprise,Strategic,495,68
1042,Customer_1042,3,Education,SMB,Medium,3316,95
1043,Customer_1043,4,Healthcare,Enterprise,Strategic,3161,84
1044,Customer_1044,4,Education,SMB,Large,147,71
1045,Customer_1045,1,Retail,SMB,Large,4393,40
1046,Customer_1046,3,Healthcare,Mid-Market,Small,3587,69
1047,Customer_1047,4,Manufacturing,SMB,Medium,2141,85
1048,Customer_1048,3,Manufacturing,SMB,Medium,4872,59
1049,Customer_1049,1,Technology,Enterprise,Strategic,2616,36
1050,Customer_1050,4,Healthcare,Enterprise,Large,850,48
1051,Customer_1051,1,Technology,SMB,Small,2113,59
1052,Customer_1052,1,Manufacturing,Enterprise,Small,515,62
1053,Customer_1053,2,Technology,SMB,Medium,1114,83
1054,Customer_1054,4,Manufacturing,Enterprise,Strategic,2125,72
1055,Customer_1055,3,Healthcare,Enterprise,Small,2314,89
1056,Customer_1056,4,Education,Mid-Market,Small,2321,42
1057,Customer_1057,2,Education,Enterprise,Strategic,2165,68
1058,Customer_1058,2,Manufacturing,Mid-Market,Small,1693,85
1059,Customer_1059,2,Retail,SMB,Small,1228,90
1060,Customer_1060,1,Technology,Enterprise,Small,3667,68
1061,Customer_1061,4,Technology,Mid-Market,Medium,4730,67
1062,Customer_1062,4,Healthcare,Enterprise,Large,57,39
1063,Customer_1063,4,Education,Mid-Market,Strategic,3255,35
1064,Customer_1064,1,Education,SMB,Strategic,624,63
1065,Customer_1065,3,Manufacturing,Mid-Market,Strategic,1042,80
1066,Customer_1066,3,Retail,Mid-Market,Small,502,46
1067,Customer_1067,2,Finance,SMB,Small,3815,72
1068,Customer_1068,3,Manufacturing,Mid-Market,Small,3197,59
1069,Customer_1069,1,Manufacturing,Mid-Market,Medium,2993,97
1070,Customer_1070,2,Technology,SMB,Medium,1196,39
1071,Customer_1071,1,Retail,SMB,Large,4057,84
1072,Customer_1072,1,Technology,Mid-Market,Small,4143,92
1073,Customer_1073,4,Technology,Enterprise,Strategic,2816,40
1074,Customer_1074,2,Technology,Enterprise,Medium,4445,54
1075,Customer_1075,4,Retail,Enterprise,Medium,4055,37
1076,Customer_1076,2,Manufacturing,Enterprise,Large,1119,36
1077,Customer_1077,2,Retail,Enterprise,Small,847,93
1078,Customer_1078,2,Technology,Enterprise,Strategic,985,98
1079,Customer_1079,3,Technology,SMB,Medium,2813,86
1080,Customer_1080,1,Retail,Enterprise,Large,2684,62
1081,Customer_1081,3,Finance,Mid-Market,Medium,567,50
1082,Customer_1082,4,Finance,SMB,Small,3080,56
1083,Customer_1083,4,Finance,Enterprise,Strategic,1142,47
1084,Customer_1084,1,Finance,Enterprise,Large,711,35
1085,Customer_1085,2,Finance,Enterprise,Large,3459,95
1086,Customer_1086,4,Finance,Enterprise,Small,4335,92
1087,Customer_1087,4,Retail,Enterprise,Large,4934,58
1088,Customer_1088,1,Retail,Enterprise,Medium,2899,88
1089,Customer_1089,3,Retail,SMB,Medium,1012,47
1090,Customer_1090,3,Technology,Enterprise,Small,3852,61
1091,Customer_1091,4,Finance,Enterprise,Small,1272,95
1092,Customer_1092,3,Finance,Mid-Market,Large,492,81
1093,Customer_1093,1,Technology,SMB,Small,2788,93
1094,Customer_1094,2,Technology,Mid-Market,Small,4452,57
1095,Customer_1095,4,Retail,SMB,Large,630,65
1096,Customer_1096,3,Finance,Enterprise,Large,3482,60
1097,Customer_1097,2,Manufacturing,Mid-Market,Medium,1915,47
1098,Customer_1098,1,Education,SMB,Strategic,3126,63
1099,Customer_1099,2,Finance,SMB,Strategic,495,90
1100,Customer_1100,3,Finance,Mid-Market,Medium,1508,84
1101,Customer_1101,2,Healthcare,Enterprise,Small,2987,69
1102,Customer_1102,3,Finance,Enterprise,Strategic,4708,42
1103,Customer_1103,2,Healthcare,Enterprise,Large,3806,88
1104,Customer_1104,2,Retail,SMB,Medium,4994,55
1105,Customer_1105,4,Finance,SMB,Strategic,758,87
1106,Customer_1106,1,Manufacturing,Mid-Market,Medium,3840,70
1107,Customer_1107,4,Retail,Enterprise,Medium,2080,76
1108,Customer_1108,4,Technology,Enterprise,Strategic,4749,35
1109,Customer_1109,4,Retail,Mid-Market,Strategic,4180,39
1110,Customer_1110,4,Finance,Enterprise,Small,852,92
1111,Customer_1111,2,Healthcare,Mid-Market,Medium,3381,62
1112,Customer_1112,4,Manufacturing,Mid-Market,Medium,793,37
1113,Customer_1113,4,Education,Enterprise,Strategic,3812,38
1114,Customer_1114,4,Manufacturing,SMB,Small,1565,82
1115,Customer_1115,3,Retail,Enterprise,Large,629,84
1116,Customer_1116,2,Manufacturing,Enterprise,Large,3538,69
1117,Customer_1117,3,Technology,Enterprise,Strategic,499,100
1118,Customer_1118,1,Healthcare,Mid-Market,Medium,3044,94
1119,Customer_1119,2,Finance,Mid-Market,Medium,4627,43
1120,Customer_1120,4,Manufacturing,SMB,Medium,4470,49
1121,Customer_1121,3,Healthcare,SMB,Strategic,1896,76
1122,Customer_1122,1,Healthcare,Mid-Market,Strategic,2320,41
1123,Customer_1123,1,Education,SMB,Large,4033,99
1124,Customer_1124,1,Finance,Mid-Market,Small,3752,82
1125,Customer_1125,2,Healthcare,Enterprise,Small,706,85
1126,Customer_1126,1,Manufacturing,Enterprise,Strategic,1399,70
1127,Customer_1127,1,Healthcare,Mid-Market,Medium,1282,61
1128,Customer_1128,4,Education,SMB,Small,3932,79
1129,Customer_1129,1,Technology,Enterprise,Large,2438,59
1130,Customer_1130,3,Education,SMB,Strategic,3422,78
1131,Customer_1131,2,Healthcare,Enterprise,Large,3801,73
1132,Customer_1132,3,Healthcare,Enterprise,Medium,1907,96
1133,Customer_1133,4,Finance,SMB,Medium,2942,71
1134,Customer_1134,2,Finance,SMB,Medium,4435,71
1135,Customer_1135,1,Technology,Mid-Market,Medium,1370,65
1136,Customer_1136,3,Finance,Enterprise,Small,3661,68
1137,Customer_1137,2,Healthcare,Mid-Market,Medium,2646,79
1138,Customer_1138,1,Technology,Mid-Market,Strategic,4421,73
1139,Customer_1139,3,Finance,Enterprise,Large,1240,93
1140,Customer_1140,3,Retail,SMB,Medium,2471,95
1141,Customer_1141,3,Manufacturing,Enterprise,Strategic,4680,91
1142,Customer_1142,1,Healthcare,Enterprise,Strategic,378,52
1143,Customer_1143,3,Technology,Mid-Market,Small,1855,92
1144,Customer_1144,3,Finance,Enterprise,Small,1648,63
1145,Customer_1145,1,Retail,Mid-Market,Medium,4460,92
1146,Customer_1146,1,Manufacturing,Mid-Market,Strategic,4067,75
1147,Customer_1147,3,Education,Mid-Market,Small,1261,89
1148,Customer_1148,3,Healthcare,Mid-Market,Small,2381,79
1149,Customer_1149,4,Education,Mid-Market,Medium,1816,91
1150,Customer_1150,2,Retail,SMB,Small,3522,88
1151,Customer_1151,3,Education,SMB,Large,1226,61
1152,Customer_1152,1,Technology,Mid-Market,Large,591,83
1153,Customer_1153,4,Manufacturing,SMB,Medium,3445,57
1154,Customer_1154,4,Healthcare,SMB,Strategic,1682,58
1155,Customer_1155,3,Education,SMB,Strategic,395,73
1156,Customer_1156,1,Finance,Mid-Market,Large,1889,38
1157,Customer_1157,3,Education,Enterprise,Strategic,3921,50
1158,Customer_1158,1,Healthcare,Mid-Market,Small,2054,38
1159,Customer_1159,4,Retail,Mid-Market,Large,4956,81
1160,Customer_1160,3,Retail,SMB,Small,3949,50
1161,Customer_1161,1,Finance,Mid-Market,Strategic,2176,55
1162,Customer_1162,2,Technology,Mid-Market,Large,1159,80
1163,Customer_1163,1,Healthcare,Mid-Market,Small,3486,80
1164,Customer_1164,2,Technology,SMB,Medium,4259,59
1165,Customer_1165,3,Manufacturing,Mid-Market,Large,4504,76
1166,Customer_1166,3,Finance,Enterprise,Medium,3019,47
1167,Customer_1167,3,Education,Mid-Market,Large,4294,71
1168,Customer_1168,2,Finance,SMB,Medium,1385,48
1169,Customer_1169,4,Education,Enterprise,Small,1593,49
1170,Customer_1170,4,Healthcare,Mid-Market,Large,1125,37
1171,Customer_1171,3,Finance,SMB,Large,1188,91
1172,Customer_1172,2,Finance,SMB,Medium,285,50
1173,Customer_1173,2,Finance,Enterprise,Small,1906,74
1174,Customer_1174,1,Technology,Mid-Market,Strategic,3530,49
1175,Customer_1175,1,Technology,SMB,Small,398,60
1176,Customer_1176,3,Technology,Enterprise,Large,3892,50
1177,Customer_1177,1,Retail,Enterprise,Medium,134,47
1178,Customer_1178,1,Technology,Enterprise,Large,1563,79
1179,Customer_1179,3,Finance,SMB,Medium,4799,79
1180,Customer_1180,1,Retail,Enterprise,Medium,4186,43
1181,Customer_1181,2,Retail,Enterprise,Small,1619,71
1182,Customer_1182,4,Healthcare,SMB,Medium,1803,99
1183,Customer_1183,2,Healthcare,Mid-Market,Strategic,3651,48
1184,Customer_1184,2,Education,Enterprise,Large,1805,100
1185,Customer_1185,1,Retail,Enterprise,Strategic,1062,94
1186,Customer_1186,1,Technology,Mid-Market,Strategic,3009,71
1187,Customer_1187,3,Education,SMB,Large,997,84
1188,Customer_1188,4,Healthcare,Mid-Market,Medium,3686,63
1189,Customer_1189,3,Finance,Enterprise,Strategic,620,95
1190,Customer_1190,4,Retail,SMB,Small,911,85
1191,Customer_1191,4,Education,SMB,Small,1026,53
1192,Customer_1192,3,Finance,Mid-Market,Medium,1432,43
1193,Customer_1193,1,Finance,Mid-Market,Strategic,4923,86
1194,Customer_1194,4,Healthcare,Mid-Market,Strategic,2331,69
1195,Customer_1195,3,Finance,Mid-Market,Small,4019,100
1196,Customer_1196,4,Education,Enterprise,Medium,1050,67
1197,Customer_1197,1,Technology,Mid-Market,Small,293,47
1198,Customer_1198,3,Finance,Mid-Market,Small,1517,83
1199,Customer_1199,4,Finance,Mid-Market,Strategic,676,98
1200,Customer_1200,3,Retail,Mid-Market,Small,4066,99
1201,Customer_1201,1,Education,Mid-Market,Large,308,90
1202,Customer_1202,4,Technology,Enterprise,Medium,3132,91
1203,Customer_1203,2,Education,Mid-Market,Medium,4610,73
1204,Customer_1204,4,Technology,SMB,Strategic,2609,84
1205,Customer_1205,4,Retail,Enterprise,Small,4586,95
1206,Customer_1206,4,Retail,Mid-Market,Large,3256,68
1207,Customer_1207,1,Technology,SMB,Small,2380,76
1208,Customer_1208,3,Manufacturing,SMB,Small,1100,81
1209,Customer_1209,1,Education,Mid-Market,Large,2845,83
1210,Customer_1210,1,Manufacturing,Enterprise,Medium,3424,79
1211,Customer_1211,1,Manufacturing,Enterprise,Large,1972,74
1212,Customer_1212,2,Technology,SMB,Large,987,78
1213,Customer_1213,4,Retail,SMB,Strategic,356,93
1214,Customer_1214,4,Retail,Enterprise,Large,2234,37
1215,Customer_1215,3,Retail,Enterprise,Strategic,3144,84
1216,Customer_1216,3,Education,SMB,Large,869,61
1217,Customer_1217,3,Education,Enterprise,Strategic,1415,73
1218,Customer_1218,3,Healthcare,Enterprise,Large,667,62
1219,Customer_1219,2,Retail,SMB,Small,4748,86
1220,Customer_1220,3,Healthcare,Enterprise,Strategic,4786,47
1221,Customer_1221,3,Technology,SMB,Large,3548,61
1222,Customer_1222,4,Manufacturing,SMB,Large,4184,73
1223,Customer_1223,4,Healthcare,SMB,Strategic,1689,88
1224,Customer_1224,1,Manufacturing,SMB,Medium,4535,58
1225,Customer_1225,2,Manufacturing,SMB,Strategic,4775,98
1226,Customer_1226,1,Retail,Enterprise,Large,2244,90
1227,Customer_1227,2,Finance,SMB,Large,3838,53
1228,Customer_1228,3,Technology,SMB,Medium,3616,87
1229,Customer_1229,3,Manufacturing,Enterprise,Large,3428,69
1230,Customer_1230,4,Finance,Enterprise,Medium,4975,65
1231,Customer_1231,2,Healthcare,Mid-Market,Strategic,1622,38
1232,Customer_1232,4,Manufacturing,Enterprise,Medium,4636,90
1233,Customer_1233,2,Technology,Mid-Market,Large,1355,69
1234,Customer_1234,1,Manufacturing,Mid-Market,Small,4561,57
1235,Customer_1235,3,Retail,Mid-Market,Small,503,45
1236,Customer_1236,1,Education,SMB,Medium,3384,81
1237,Customer_1237,1,Retail,SMB,Large,1983,49
1238,Customer_1238,2,Retail,Enterprise,Large,4116,46
1239,Customer_1239,2,Education,Enterprise,Medium,2747,84
1240,Customer_1240,2,Healthcare,Mid-Market,Strategic,925,57
1241,Customer_1241,4,Retail,Mid-Market,Small,2133,42
1242,Customer_1242,4,Manufacturing,Enterprise,Large,2642,89
1243,Customer_1243,4,Manufacturing,Mid-Market,Large,1237,81
1244,Customer_1244,1,Manufacturing,SMB,Medium,222,39
1245,Customer_1245,3,Manufacturing,SMB,Large,2122,84
1246,Customer_1246,4,Education,Enterprise,Strategic,1049,65
1247,Customer_1247,1,Finance,Mid-Market,Medium,2143,73
1248,Customer_1248,3,Manufacturing,Mid-Market,Small,1362,91
1249,Customer_1249,4,Education,SMB,Strategic,2294,45
1250,Customer_1250,1,Finance,SMB,Large,2775,89
1251,Customer_1251,3,Education,SMB,Large,4197,43
1252,Customer_1252,1,Manufacturing,SMB,Medium,3763,38
1253,Customer_1253,1,Education,Enterprise,Large,3682,52
1254,Customer_1254,1,Finance,Enterprise,Medium,2620,45
1255,Customer_1255,3,Education,Mid-Market,Medium,4916,87
1256,Customer_1256,3,Healthcare,Enterprise,Small,2185,57
1257,Customer_1257,2,Education,Mid-Market,Medium,3445,82
1258,Customer_1258,2,Technology,Mid-Market,Medium,219,37
1259,Customer_1259,1,Education,SMB,Strategic,2194,56
1260,Customer_1260,2,Technology,Mid-Market,Medium,4968,68
1261,Customer_1261,1,Manufacturing,SMB,Strategic,4696,50
1262,Customer_1262,1,Finance,SMB,Medium,3766,98
1263,Customer_1263,3,Manufacturing,Mid-Market,Strategic,1610,69
1264,Customer_1264,2,Retail,Enterprise,Large,1116,90
1265,Customer_1265,2,Education,Enterprise,Small,1601,88
1266,Customer_1266,2,Retail,Mid-Market,Medium,2427,68
1267,Customer_1267,1,Technology,Mid-Market,Medium,3078,93
1268,Customer_1268,2,Manufacturing,Mid-Market,Strategic,2698,85
1269,Customer_1269,1,Technology,SMB,Small,4942,67
1270,Customer_1270,2,Education,Mid-Market,Small,476,77
1271,Customer_1271,4,Healthcare,Mid-Market,Large,93,67
1272,Customer_1272,2,Healthcare,Enterprise,Strategic,1133,40
1273,Customer_1273,2,Technology,Mid-Market,Strategic,2828,94
1274,Customer_1274,1,Healthcare,Enterprise,Medium,1211,68
1275,Customer_1275,3,Education,Mid-Market,Large,4139,70
1276,Customer_1276,4,Finance,Mid-Market,Strategic,2210,75
1277,Customer_1277,1,Finance,Enterprise,Small,1289,91
1278,Customer_1278,1,Education,Mid-Market,Medium,1933,58
1279,Customer_1279,1,Education,Enterprise,Strategic,3876,90
1280,Customer_1280,4,Education,Enterprise,Medium,2970,97
1281,Customer_1281,1,Finance,Mid-Market,Medium,1062,79
1282,Customer_1282,3,Retail,SMB,Medium,1428,100
1283,Customer_1283,2,Education,Enterprise,Medium,4830,35
1284,Customer_1284,3,Technology,Mid-Market,Small,4130,47
1285,Customer_1285,1,Healthcare,Enterprise,Small,3279,82
1286,Customer_1286,4,Education,SMB,Large,714,93
1287,Customer_1287,3,Technology,SMB,Strategic,4917,35
1288,Customer_1288,2,Technology,SMB,Large,2711,51
1289,Customer_1289,1,Retail,SMB,Strategic,2697,42
1290,Customer_1290,3,Finance,Enterprise,Strategic,808,86
1291,Customer_1291,2,Finance,Mid-Market,Strategic,780,37
1292,Customer_1292,1,Healthcare,Mid-Market,Strategic,2384,54
1293,Customer_1293,3,Manufacturing,Enterprise,Large,2590,51
1294,Customer_1294,4,Education,Mid-Market,Strategic,4249,60
1295,Customer_1295,1,Education,Mid-Market,Medium,2249,89
1296,Customer_1296,1,Technology,SMB,Large,3606,89
1297,Customer_1297,2,Education,SMB,Small,3847,63
1298,Customer_1298,4,Technology,Mid-Market,Large,2431,94
1299,Customer_1299,3,Finance,SMB,Strategic,1267,51
1300,Customer_1300,1,Technology,SMB,Small,2470,41
1301,Customer_1301,4,Technology,Mid-Market,Large,4233,89
1302,Customer_1302,1,Retail,Enterprise,Small,2961,67
1303,Customer_1303,2,Education,Enterprise,Small,3841,57
1304,Customer_1304,3,Retail,SMB,Strategic,3459,73
1305,Customer_1305,3,Finance,Enterprise,Medium,3735,68
1306,Customer_1306,1,Education,SMB,Small,690,68
1307,Customer_1307,1,Technology,Enterprise,Strategic,97,85
1308,Customer_1308,4,Healthcare,SMB,Large,3819,86
1309,Customer_1309,1,Finance,Enterprise,Small,3285,73
1310,Customer_1310,1,Manufacturing,Enterprise,Small,1613,49
1311,Customer_1311,2,Manufacturing,Enterprise,Strategic,1764,96
1312,Customer_1312,1,Healthcare,Mid-Market,Medium,4462,59
1313,Customer_1313,1,Technology,Enterprise,Medium,3932,89
1314,Customer_1314,4,Technology,Mid-Market,Medium,3697,97
1315,Customer_1315,4,Technology,Mid-Market,Small,1699,72
1316,Customer_1316,4,Education,SMB,Large,891,90
1317,Customer_1317,4,Education,SMB,Strategic,353,97
1318,Customer_1318,1,Education,SMB,Large,1949,42
1319,Customer_1319,3,Manufacturing,Mid-Market,Strategic,4582,43
1320,Customer_1320,3,Education,SMB,Strategic,1007,98
1321,Customer_1321,3,Manufacturing,Enterprise,Strategic,220,55
1322,Customer_1322,2,Retail,Enterprise,Large,2866,91
1323,Customer_1323,2,Healthcare,SMB,Strategic,4982,94
1324,Customer_1324,4,Finance,SMB,Medium,3464,81
1325,Customer_1325,4,Finance,Enterprise,Medium,2363,46
1326,Customer_1326,1,Education,Mid-Market,Large,1330,97
1327,Customer_1327,1,Technology,Mid-Market,Large,1972,61
1328,Customer_1328,2,Retail,Enterprise,Small,2974,55
1329,Customer_1329,1,Retail,Enterprise,Small,2816,90
1330,Customer_1330,4,Healthcare,Mid-Market,Large,4653,63
1331,Customer_1331,2,Manufacturing,SMB,Small,432,69
1332,Customer_1332,4,Technology,Enterprise,Small,463,91
1333,Customer_1333,1,Finance,SMB,Small,4657,40
1334,Customer_1334,2,Manufacturing,Mid-Market,Strategic,1732,81
1335,Customer_1335,1,Finance,SMB,Large,4194,98
1336,Customer_1336,1,Finance,Mid-Market,Strategic,2791,52
1337,Customer_1337,4,Healthcare,Mid-Market,Medium,103,66
1338,Customer_1338,3,Manufacturing,Mid-Market,Large,748,69
1339,Customer_1339,4,Finance,Enterprise,Strategic,2060,54
1340,Customer_1340,4,Retail,SMB,Large,3436,87
1341,Customer_1341,2,Technology,SMB,Small,293,91
1342,Customer_1342,3,Education,Enterprise,Strategic,744,78
1343,Customer_1343,1,Manufacturing,SMB,Medium,553,85
1344,Customer_1344,3,Education,Mid-Market,Large,4756,42
1345,Customer_1345,1,Healthcare,SMB,Medium,2619,79
1346,Customer_1346,2,Retail,SMB,Strategic,3359,92
1347,Customer_1347,2,Healthcare,Enterprise,Small,2878,86
1348,Customer_1348,4,Manufacturing,SMB,Medium,4452,77
1349,Customer_1349,2,Technology,SMB,Large,4313,71
1350,Customer_1350,2,Technology,Enterprise,Large,4320,78
1351,Customer_1351,4,Retail,Enterprise,Small,2027,73
1352,Customer_1352,3,Technology,Enterprise,Small,3105,68
1353,Customer_1353,1,Education,Mid-Market,Medium,3726,73
1354,Customer_1354,3,Healthcare,Mid-Market,Medium,4814,64
1355,Customer_1355,1,Healthcare,SMB,Medium,3143,66
1356,Customer_1356,1,Finance,SMB,Strategic,3009,93
1357,Customer_1357,1,Technology,Mid-Market,Medium,3425,45
1358,Customer_1358,4,Technology,Mid-Market,Strategic,3951,62
1359,Customer_1359,3,Retail,Mid-Market,Strategic,4868,85
1360,Customer_1360,4,Finance,Enterprise,Medium,3655,97
1361,Customer_1361,2,Manufacturing,SMB,Small,4021,93
1362,Customer_1362,4,Technology,SMB,Medium,1791,93
1363,Customer_1363,1,Retail,Mid-Market,Small,4629,82
1364,Customer_1364,3,Technology,SMB,Medium,1040,82
1365,Customer_1365,3,Healthcare,Mid-Market,Large,1014,82
1366,Customer_1366,2,Finance,SMB,Strategic,4030,38
1367,Customer_1367,3,Finance,Enterprise,Strategic,448,74
1368,Customer_1368,3,Technology,Enterprise,Strategic,67,50
1369,Customer_1369,4,Healthcare,Mid-Market,Strategic,3991,74
1370,Customer_1370,4,Education,SMB,Strategic,1137,52
1371,Customer_1371,1,Retail,SMB,Strategic,1270,76
1372,Customer_1372,4,Healthcare,SMB,Small,3222,64
1373,Customer_1373,1,Finance,SMB,Small,3679,70
1374,Customer_1374,1,Manufacturing,SMB,Small,4735,74
1375,Customer_1375,2,Education,SMB,Small,1626,41
1376,Customer_1376,1,Healthcare,Enterprise,Medium,1035,58
1377,Customer_1377,1,Retail,SMB,Large,4797,91
1378,Customer_1378,4,Technology,Mid-Market,Strategic,3341,40
1379,Customer_1379,1,Retail,Mid-Market,Strategic,1528,88
1380,Customer_1380,1,Technology,SMB,Medium,2156,46
1381,Customer_1381,2,Healthcare,Enterprise,Medium,2387,53
1382,Customer_1382,2,Technology,SMB,Large,2563,87
1383,Customer_1383,1,Healthcare,Mid-Market,Small,1536,38
1384,Customer_1384,4,Healthcare,Mid-Market,Strategic,2671,53
1385,Customer_1385,2,Finance,SMB,Medium,1040,41
1386,Customer_1386,4,Technology,Mid-Market,Small,4088,100
1387,Customer_1387,4,Technology,Mid-Market,Small,2657,94
1388,Customer_1388,1,Healthcare,SMB,Small,3388,64
1389,Customer_1389,3,Retail,Mid-Market,Strategic,2067,51
1390,Customer_1390,2,Finance,Mid-Market,Medium,737,99
1391,Customer_1391,4,Technology,Enterprise,Strategic,2058,89
1392,Customer_1392,1,Technology,Mid-Market,Large,2419,56
1393,Customer_1393,4,Healthcare,SMB,Medium,4947,67
1394,Customer_1394,3,Technology,Enterprise,Small,4843,100
1395,Customer_1395,4,Manufacturing,Enterprise,Medium,2512,46
1396,Customer_1396,4,Finance,SMB,Large,4608,70
1397,Customer_1397,4,Healthcare,Enterprise,Large,2856,68
1398,Customer_1398,4,Retail,Mid-Market,Small,2848,61
1399,Customer_1399,4,Technology,Enterprise,Medium,1145,35
1400,Customer_1400,4,Retail,Enterprise,Small,3434,97
1401,Customer_1401,4,Manufacturing,Enterprise,Large,4462,38
1402,Customer_1402,4,Finance,SMB,Small,3133,80
1403,Customer_1403,3,Finance,Mid-Market,Small,1072,94
1404,Customer_1404,3,Manufacturing,SMB,Large,1864,37
1405,Customer_1405,3,Manufacturing,Enterprise,Medium,1618,46
1406,Customer_1406,1,Healthcare,Mid-Market,Medium,4095,81
1407,Customer_1407,4,Technology,Mid-Market,Strategic,108,60
1408,Customer_1408,2,Technology,SMB,Medium,1446,59
1409,Customer_1409,3,Retail,Enterprise,Large,582,51
1410,Customer_1410,3,Manufacturing,SMB,Strategic,1621,37
1411,Customer_1411,1,Healthcare,Mid-Market,Strategic,66,89
1412,Customer_1412,4,Education,Mid-Market,Small,2294,50
1413,Customer_1413,3,Education,SMB,Strategic,1889,41
1414,Customer_1414,4,Finance,Mid-Market,Small,2640,35
1415,Customer_1415,2,Manufacturing,Mid-Market,Small,4734,38
1416,Customer_1416,2,Healthcare,Mid-Market,Small,2097,60
1417,Customer_1417,4,Education,Enterprise,Large,842,38
1418,Customer_1418,1,Education,Enterprise,Large,2101,66
1419,Customer_1419,2,Technology,SMB,Strategic,495,77
1420,Customer_1420,1,Technology,Enterprise,Small,833,92
1421,Customer_1421,1,Finance,Enterprise,Strategic,3141,75
